_parent_table_path,_parent_table_name,_parent_record_index,_index,DDEP,PGID,PPOS,TGID
BLOB,BLOB,1,3966,1,22526,1,1163
BLOB,BLOB,1,3967,2,24863,1,1163
BLOB,BLOB,1,3968,3,3845,1,1163
BLOB,BLOB,1,3969,0,22515,3,1163
BLOB,BLOB,1,3970,1,22420,3,1163
BLOB,BLOB,1,3971,2,19932,3,1163
BLOB,BLOB,1,3972,3,2914,3,1163
BLOB,BLOB,1,3973,4,29389,3,1163
BLOB,BLOB,1,3974,0,21440,4,1163
BLOB,BLOB,1,3975,1,33149,4,1163
BLOB,BLOB,1,3976,2,19871,4,1163
BLOB,BLOB,1,3977,3,18378,4,1163
BLOB,BLOB,1,3978,0,22423,5,1163
BLOB,BLOB,1,3979,0,4853,6,1163
BLOB,BLOB,1,3980,0,734,7,1163
BLOB,BLOB,1,3981,1,21249,7,1163
BLOB,BLOB,1,3982,0,23205,8,1163
BLOB,BLOB,1,3983,1,9757,8,1163
BLOB,BLOB,1,3984,0,23458,9,1163
BLOB,BLOB,1,3985,1,3822,9,1163
BLOB,BLOB,1,3986,0,19460,10,1163
BLOB,BLOB,1,3987,1,18641,10,1163
BLOB,BLOB,1,3988,2,19251,10,1163
BLOB,BLOB,1,3989,0,8196,11,1163
BLOB,BLOB,1,3990,1,8464,11,1163
BLOB,BLOB,1,3991,0,7449,12,1163
BLOB,BLOB,1,3992,1,29326,12,1163
BLOB,BLOB,1,3993,2,34481,12,1163
BLOB,BLOB,1,3994,3,19734,12,1163
BLOB,BLOB,1,3995,0,24861,13,1163
BLOB,BLOB,1,3996,1,24869,13,1163
BLOB,BLOB,1,3997,0,18556,14,1163
BLOB,BLOB,1,3998,1,22964,14,1163
BLOB,BLOB,1,3999,0,33148,15,1163
BLOB,BLOB,1,4000,1,24851,15,1163
BLOB,BLOB,1,4001,2,22573,15,1163
BLOB,BLOB,1,4002,0,2239,16,1163
BLOB,BLOB,1,4003,1,8268,16,1163
BLOB,BLOB,1,4004,2,24811,16,1163
BLOB,BLOB,1,4005,3,24853,16,1163
BLOB,BLOB,1,4006,4,23708,16,1163
BLOB,BLOB,1,4007,0,4724,17,1163
BLOB,BLOB,1,4008,1,23216,17,1163
BLOB,BLOB,1,4009,0,6809,18,1163
BLOB,BLOB,1,4010,1,3821,18,1163
BLOB,BLOB,1,4011,2,24866,18,1163
BLOB,BLOB,1,4012,0,9264,19,1163
BLOB,BLOB,1,4013,0,3830,20,1163
BLOB,BLOB,1,4014,0,2914,22,1163
BLOB,BLOB,1,4015,1,3836,22,1163
BLOB,BLOB,1,4016,0,2914,23,1163
BLOB,BLOB,1,4017,0,3844,24,1163
BLOB,BLOB,1,4018,0,21009,25,1163
BLOB,BLOB,1,4019,0,2914,26,1163
BLOB,BLOB,1,4020,0,21009,27,1163
BLOB,BLOB,1,4021,0,2914,28,1163
BLOB,BLOB,1,4022,0,18641,29,1163
BLOB,BLOB,1,4023,0,19460,30,1163
BLOB,BLOB,1,4024,0,34481,31,1163
BLOB,BLOB,1,4025,0,34481,32,1163
BLOB,BLOB,1,4026,0,18556,33,1163
BLOB,BLOB,1,4027,0,8268,34,1163
BLOB,BLOB,1,4028,0,24530,0,1164
BLOB,BLOB,1,4029,1,5629,0,1164
BLOB,BLOB,1,4030,0,23366,1,1164
BLOB,BLOB,1,4031,1,33095,1,1164
BLOB,BLOB,1,4032,2,24551,1,1164
BLOB,BLOB,1,4033,0,18771,3,1164
BLOB,BLOB,1,4034,1,9979,3,1164
BLOB,BLOB,1,4035,2,20738,3,1164
BLOB,BLOB,1,4036,3,3882,3,1164
BLOB,BLOB,1,4037,4,3895,3,1164
BLOB,BLOB,1,4038,0,19588,4,1164
BLOB,BLOB,1,4039,1,3074,4,1164
BLOB,BLOB,1,4040,0,29017,5,1164
BLOB,BLOB,1,4041,1,9275,5,1164
BLOB,BLOB,1,4042,0,3462,6,1164
BLOB,BLOB,1,4043,1,34069,6,1164
BLOB,BLOB,1,4044,0,923,7,1164
BLOB,BLOB,1,4045,1,25208,7,1164
BLOB,BLOB,1,4046,0,8743,8,1164
BLOB,BLOB,1,4047,0,24542,9,1164
BLOB,BLOB,1,4048,1,19174,9,1164
BLOB,BLOB,1,4049,0,23504,10,1164
BLOB,BLOB,1,4050,1,23543,10,1164
BLOB,BLOB,1,4051,2,9464,10,1164
BLOB,BLOB,1,4052,0,18347,11,1164
BLOB,BLOB,1,4053,1,14835,11,1164
BLOB,BLOB,1,4054,2,6009,11,1164
BLOB,BLOB,1,4055,0,4658,12,1164
BLOB,BLOB,1,4056,1,838,12,1164
BLOB,BLOB,1,4057,2,24543,12,1164
BLOB,BLOB,1,4058,0,23697,13,1164
BLOB,BLOB,1,4059,1,7042,13,1164
BLOB,BLOB,1,4060,0,21873,14,1164
BLOB,BLOB,1,4061,1,22506,14,1164
BLOB,BLOB,1,4062,0,24532,15,1164
BLOB,BLOB,1,4063,1,33094,15,1164
BLOB,BLOB,1,4064,0,9512,16,1164
BLOB,BLOB,1,4065,1,22470,16,1164
BLOB,BLOB,1,4066,2,25406,16,1164
BLOB,BLOB,1,4067,3,24550,16,1164
BLOB,BLOB,1,4068,0,9036,17,1164
BLOB,BLOB,1,4069,1,3909,17,1164
BLOB,BLOB,1,4070,0,21871,18,1164
BLOB,BLOB,1,4071,1,22247,18,1164
BLOB,BLOB,1,4072,2,23710,18,1164
BLOB,BLOB,1,4073,0,6066,19,1164
BLOB,BLOB,1,4074,0,32959,20,1164
BLOB,BLOB,1,4075,0,20738,22,1164
BLOB,BLOB,1,4076,1,18771,22,1164
BLOB,BLOB,1,4077,0,18771,23,1164
BLOB,BLOB,1,4078,0,6066,24,1164
BLOB,BLOB,1,4079,0,33095,25,1164
BLOB,BLOB,1,4080,0,18771,26,1164
BLOB,BLOB,1,4081,0,23366,27,1164
BLOB,BLOB,1,4082,0,18771,28,1164
BLOB,BLOB,1,4083,1,3882,28,1164
BLOB,BLOB,1,4084,0,23697,29,1164
BLOB,BLOB,1,4085,0,7042,30,1164
BLOB,BLOB,1,4086,0,23504,31,1164
BLOB,BLOB,1,4087,0,4658,32,1164
BLOB,BLOB,1,4088,0,21873,33,1164
BLOB,BLOB,1,4089,0,21871,34,1164
BLOB,BLOB,1,4090,1,4667,34,1164
BLOB,BLOB,1,4091,0,9828,0,1165
BLOB,BLOB,1,4092,1,295,0,1165
BLOB,BLOB,1,4093,2,24559,0,1165
BLOB,BLOB,1,4094,0,23902,1,1165
BLOB,BLOB,1,4095,1,19401,1,1165
BLOB,BLOB,1,4096,0,23129,3,1165
BLOB,BLOB,1,4097,1,24557,3,1165
BLOB,BLOB,1,4098,2,14572,3,1165
BLOB,BLOB,1,4099,3,24562,3,1165
BLOB,BLOB,1,4100,4,20763,3,1165
BLOB,BLOB,1,4101,5,24446,3,1165
BLOB,BLOB,1,4102,0,19293,4,1165
BLOB,BLOB,1,4103,1,6124,4,1165
BLOB,BLOB,1,4104,2,32897,4,1165
BLOB,BLOB,1,4105,0,7022,5,1165
BLOB,BLOB,1,4106,1,205124,5,1165
BLOB,BLOB,1,4107,0,19915,6,1165
BLOB,BLOB,1,4108,1,2334,6,1165
BLOB,BLOB,1,4109,0,6924,7,1165
BLOB,BLOB,1,4110,1,19637,7,1165
BLOB,BLOB,1,4111,0,2286,8,1165
BLOB,BLOB,1,4112,1,30772,8,1165
BLOB,BLOB,1,4113,0,5952,9,1165
BLOB,BLOB,1,4114,0,25506,10,1165
BLOB,BLOB,1,4115,1,9508,10,1165
BLOB,BLOB,1,4116,0,21867,11,1165
BLOB,BLOB,1,4117,1,1007,11,1165
BLOB,BLOB,1,4118,0,18844,12,1165
BLOB,BLOB,1,4119,1,23714,12,1165
BLOB,BLOB,1,4120,2,25286,12,1165
BLOB,BLOB,1,4121,3,4509,12,1165
BLOB,BLOB,1,4122,0,3289,13,1165
BLOB,BLOB,1,4123,0,9065,14,1165
BLOB,BLOB,1,4124,1,3289,14,1165
BLOB,BLOB,1,4125,2,18687,14,1165
BLOB,BLOB,1,4126,0,7385,15,1165
BLOB,BLOB,1,4127,1,24570,15,1165
BLOB,BLOB,1,4128,2,8208,15,1165
BLOB,BLOB,1,4129,0,22254,16,1165
BLOB,BLOB,1,4130,1,3726,16,1165
BLOB,BLOB,1,4131,2,21308,16,1165
BLOB,BLOB,1,4132,3,7118,16,1165
BLOB,BLOB,1,4133,0,18850,17,1165
BLOB,BLOB,1,4134,1,31586,17,1165
BLOB,BLOB,1,4135,0,3283,18,1165
BLOB,BLOB,1,4136,1,24572,18,1165
BLOB,BLOB,1,4137,0,20577,19,1165
BLOB,BLOB,1,4138,0,15445,20,1165
BLOB,BLOB,1,4139,0,19401,22,1165
BLOB,BLOB,1,4140,1,13236,22,1165
BLOB,BLOB,1,4141,0,14572,23,1165
BLOB,BLOB,1,4142,0,20577,24,1165
BLOB,BLOB,1,4143,0,23902,25,1165
BLOB,BLOB,1,4144,0,24557,26,1165
BLOB,BLOB,1,4145,0,23902,27,1165
BLOB,BLOB,1,4146,0,23129,28,1165
BLOB,BLOB,1,4147,0,25506,29,1165
BLOB,BLOB,1,4148,0,21867,30,1165
BLOB,BLOB,1,4149,1,1007,30,1165
BLOB,BLOB,1,4150,0,25286,31,1165
BLOB,BLOB,1,4151,0,18844,32,1165
BLOB,BLOB,1,4152,0,7385,33,1165
BLOB,BLOB,1,4153,0,24844,34,1165
BLOB,BLOB,1,4154,1,18286,34,1165
BLOB,BLOB,1,4155,0,3232,0,1166
BLOB,BLOB,1,4156,1,17019,0,1166
BLOB,BLOB,1,4157,0,31454,1,1166
BLOB,BLOB,1,4158,1,16657,1,1166
BLOB,BLOB,1,4159,0,11437,2,1166
BLOB,BLOB,1,4160,1,33700,2,1166
BLOB,BLOB,1,4161,0,23717,3,1166
BLOB,BLOB,1,4162,1,33698,3,1166
BLOB,BLOB,1,4163,2,4734,3,1166
BLOB,BLOB,1,4164,3,18774,3,1166
BLOB,BLOB,1,4165,0,11724,4,1166
BLOB,BLOB,1,4166,1,11948,4,1166
BLOB,BLOB,1,4167,2,17332,4,1166
BLOB,BLOB,1,4168,0,16644,5,1166
BLOB,BLOB,1,4169,1,33706,5,1166
BLOB,BLOB,1,4170,2,16567,5,1166
BLOB,BLOB,1,4171,0,11177,6,1166
BLOB,BLOB,1,4172,0,20840,7,1166
BLOB,BLOB,1,4173,1,16626,7,1166
BLOB,BLOB,1,4174,0,8718,8,1166
BLOB,BLOB,1,4175,1,33689,8,1166
BLOB,BLOB,1,4176,2,12024,8,1166
BLOB,BLOB,1,4177,0,11195,9,1166
BLOB,BLOB,1,4178,0,11472,10,1166
BLOB,BLOB,1,4179,0,17327,11,1166
BLOB,BLOB,1,4180,1,11226,11,1166
BLOB,BLOB,1,4181,0,31469,12,1166
BLOB,BLOB,1,4182,1,11540,12,1166
BLOB,BLOB,1,4183,2,21168,12,1166
BLOB,BLOB,1,4184,0,31458,13,1166
BLOB,BLOB,1,4185,0,31464,14,1166
BLOB,BLOB,1,4186,1,4727,14,1166
BLOB,BLOB,1,4187,2,16995,14,1166
BLOB,BLOB,1,4188,0,16573,15,1166
BLOB,BLOB,1,4189,1,16990,15,1166
BLOB,BLOB,1,4190,0,31455,16,1166
BLOB,BLOB,1,4191,1,738,16,1166
BLOB,BLOB,1,4192,2,31460,16,1166
BLOB,BLOB,1,4193,3,11376,16,1166
BLOB,BLOB,1,4194,0,11783,17,1166
BLOB,BLOB,1,4195,1,16606,17,1166
BLOB,BLOB,1,4196,2,11144,17,1166
BLOB,BLOB,1,4197,0,31461,18,1166
BLOB,BLOB,1,4198,1,31459,18,1166
BLOB,BLOB,1,4199,2,23719,18,1166
BLOB,BLOB,1,4200,0,11686,19,1166
BLOB,BLOB,1,4201,0,11569,20,1166
BLOB,BLOB,1,4202,0,31454,22,1166
BLOB,BLOB,1,4203,1,16639,22,1166
BLOB,BLOB,1,4204,0,31454,23,1166
BLOB,BLOB,1,4205,0,17359,24,1166
BLOB,BLOB,1,4206,0,31454,25,1166
BLOB,BLOB,1,4207,0,23717,26,1166
BLOB,BLOB,1,4208,0,31454,27,1166
BLOB,BLOB,1,4209,0,23717,28,1166
BLOB,BLOB,1,4210,0,11472,29,1166
BLOB,BLOB,1,4211,0,17327,30,1166
BLOB,BLOB,1,4212,0,31469,31,1166
BLOB,BLOB,1,4213,0,31469,32,1166
BLOB,BLOB,1,4214,0,4727,33,1166
BLOB,BLOB,1,4215,0,31455,34,1166
BLOB,BLOB,1,4216,0,21120,0,1167
BLOB,BLOB,1,4217,1,25293,0,1167
BLOB,BLOB,1,4218,0,4619,1,1167
BLOB,BLOB,1,4219,1,21210,1,1167
BLOB,BLOB,1,4220,0,12374,3,1167
BLOB,BLOB,1,4221,1,4677,3,1167
BLOB,BLOB,1,4222,2,22267,3,1167
BLOB,BLOB,1,4223,3,6849,3,1167
BLOB,BLOB,1,4224,4,25291,3,1167
BLOB,BLOB,1,4225,5,23698,3,1167
BLOB,BLOB,1,4226,0,24947,4,1167
BLOB,BLOB,1,4227,1,25307,4,1167
BLOB,BLOB,1,4228,2,204663,4,1167
BLOB,BLOB,1,4229,0,14588,5,1167
BLOB,BLOB,1,4230,0,9834,6,1167
BLOB,BLOB,1,4231,1,33852,6,1167
BLOB,BLOB,1,4232,0,30966,7,1167
BLOB,BLOB,1,4233,0,25290,8,1167
BLOB,BLOB,1,4234,1,18948,8,1167
BLOB,BLOB,1,4235,0,19668,9,1167
BLOB,BLOB,1,4236,0,3247,10,1167
BLOB,BLOB,1,4237,0,20429,11,1167
BLOB,BLOB,1,4238,1,25311,11,1167
BLOB,BLOB,1,4239,0,7414,12,1167
BLOB,BLOB,1,4240,1,25301,12,1167
BLOB,BLOB,1,4241,2,25298,12,1167
BLOB,BLOB,1,4242,0,23841,13,1167
BLOB,BLOB,1,4243,1,18254,13,1167
BLOB,BLOB,1,4244,2,25309,13,1167
BLOB,BLOB,1,4245,0,661,14,1167
BLOB,BLOB,1,4246,1,28915,14,1167
BLOB,BLOB,1,4247,2,25305,14,1167
BLOB,BLOB,1,4248,0,19763,15,1167
BLOB,BLOB,1,4249,1,25477,15,1167
BLOB,BLOB,1,4250,0,2099,16,1167
BLOB,BLOB,1,4251,1,23721,16,1167
BLOB,BLOB,1,4252,2,1184,16,1167
BLOB,BLOB,1,4253,3,25297,16,1167
BLOB,BLOB,1,4254,4,22220,16,1167
BLOB,BLOB,1,4255,0,10013,17,1167
BLOB,BLOB,1,4256,1,14532,17,1167
BLOB,BLOB,1,4257,2,25302,17,1167
BLOB,BLOB,1,4258,0,19063,18,1167
BLOB,BLOB,1,4259,1,20880,18,1167
BLOB,BLOB,1,4260,0,31576,19,1167
BLOB,BLOB,1,4261,1,206141,19,1167
BLOB,BLOB,1,4262,0,34534,20,1167
BLOB,BLOB,1,4263,0,22267,22,1167
BLOB,BLOB,1,4264,1,4422,22,1167
BLOB,BLOB,1,4265,0,22267,23,1167
BLOB,BLOB,1,4266,0,31576,24,1167
BLOB,BLOB,1,4267,1,206141,24,1167
BLOB,BLOB,1,4268,0,21210,25,1167
BLOB,BLOB,1,4269,0,22267,26,1167
BLOB,BLOB,1,4270,0,4619,27,1167
BLOB,BLOB,1,4271,0,22267,28,1167
BLOB,BLOB,1,4272,0,3247,29,1167
BLOB,BLOB,1,4273,0,20429,30,1167
BLOB,BLOB,1,4274,0,25298,31,1167
BLOB,BLOB,1,4275,0,25301,32,1167
BLOB,BLOB,1,4276,0,28915,33,1167
BLOB,BLOB,1,4277,0,23721,34,1167
BLOB,BLOB,1,4278,1,22220,34,1167
BLOB,BLOB,1,4279,0,1073,0,1168
BLOB,BLOB,1,4280,1,24880,0,1168
BLOB,BLOB,1,4281,2,18994,0,1168
BLOB,BLOB,1,4282,0,24879,1,1168
BLOB,BLOB,1,4283,1,33292,1,1168
BLOB,BLOB,1,4284,2,8229,1,1168
BLOB,BLOB,1,4285,0,5959,3,1168
BLOB,BLOB,1,4286,1,1565,3,1168
BLOB,BLOB,1,4287,2,18349,3,1168
BLOB,BLOB,1,4288,3,24874,3,1168
BLOB,BLOB,1,4289,4,22766,3,1168
BLOB,BLOB,1,4290,5,33288,3,1168
BLOB,BLOB,1,4291,0,31547,4,1168
BLOB,BLOB,1,4292,1,21647,4,1168
BLOB,BLOB,1,4293,2,16693,4,1168
BLOB,BLOB,1,4294,3,11847,4,1168
BLOB,BLOB,1,4295,0,20337,5,1168
BLOB,BLOB,1,4296,1,23163,5,1168
BLOB,BLOB,1,4297,0,19267,6,1168
BLOB,BLOB,1,4298,0,18777,7,1168
BLOB,BLOB,1,4299,0,19993,8,1168
BLOB,BLOB,1,4300,1,8274,8,1168
BLOB,BLOB,1,4301,2,19457,8,1168
BLOB,BLOB,1,4302,0,21132,9,1168
BLOB,BLOB,1,4303,1,6107,9,1168
BLOB,BLOB,1,4304,0,22324,10,1168
BLOB,BLOB,1,4305,1,24883,10,1168
BLOB,BLOB,1,4306,2,8619,10,1168
BLOB,BLOB,1,4307,0,8554,11,1168
BLOB,BLOB,1,4308,1,10649,11,1168
BLOB,BLOB,1,4309,2,20804,11,1168
BLOB,BLOB,1,4310,0,10314,12,1168
BLOB,BLOB,1,4311,1,4298,12,1168
BLOB,BLOB,1,4312,2,19239,12,1168
BLOB,BLOB,1,4313,3,31360,12,1168
BLOB,BLOB,1,4314,0,31349,13,1168
BLOB,BLOB,1,4315,0,8667,14,1168
BLOB,BLOB,1,4316,1,31349,14,1168
BLOB,BLOB,1,4317,2,24876,14,1168
BLOB,BLOB,1,4318,0,22157,15,1168
BLOB,BLOB,1,4319,1,24873,15,1168
BLOB,BLOB,1,4320,0,25532,16,1168
BLOB,BLOB,1,4321,1,33283,16,1168
BLOB,BLOB,1,4322,2,16837,16,1168
BLOB,BLOB,1,4323,3,4697,16,1168
BLOB,BLOB,1,4324,0,29224,17,1168
BLOB,BLOB,1,4325,0,30739,18,1168
BLOB,BLOB,1,4326,1,20907,18,1168
BLOB,BLOB,1,4327,0,20055,19,1168
BLOB,BLOB,1,4328,0,17293,20,1168
BLOB,BLOB,1,4329,0,5959,22,1168
BLOB,BLOB,1,4330,1,24879,22,1168
BLOB,BLOB,1,4331,0,5959,23,1168
BLOB,BLOB,1,4332,1,24879,23,1168
BLOB,BLOB,1,4333,0,20055,24,1168
BLOB,BLOB,1,4334,0,8229,25,1168
BLOB,BLOB,1,4335,0,5959,26,1168
BLOB,BLOB,1,4336,0,24879,27,1168
BLOB,BLOB,1,4337,0,5959,28,1168
BLOB,BLOB,1,4338,1,22766,28,1168
BLOB,BLOB,1,4339,0,8554,29,1168
BLOB,BLOB,1,4340,0,22324,30,1168
BLOB,BLOB,1,4341,0,10314,31,1168
BLOB,BLOB,1,4342,0,4298,32,1168
BLOB,BLOB,1,4343,0,8667,33,1168
BLOB,BLOB,1,4344,0,11638,34,1168
BLOB,BLOB,1,4345,1,25531,34,1168
BLOB,BLOB,1,4346,0,28240,0,1169
BLOB,BLOB,1,4347,1,10017,0,1169
BLOB,BLOB,1,4348,2,1146,0,1169
BLOB,BLOB,1,4349,0,23920,1,1169
BLOB,BLOB,1,4350,1,31336,1,1169
BLOB,BLOB,1,4351,2,28239,1,1169
BLOB,BLOB,1,4352,0,992,3,1169
BLOB,BLOB,1,4353,1,29156,3,1169
BLOB,BLOB,1,4354,2,13013,3,1169
BLOB,BLOB,1,4355,3,12978,3,1169
BLOB,BLOB,1,4356,4,13130,3,1169
BLOB,BLOB,1,4357,5,205045,3,1169
BLOB,BLOB,1,4358,0,28241,4,1169
BLOB,BLOB,1,4359,1,28265,4,1169
BLOB,BLOB,1,4360,2,6226,4,1169
BLOB,BLOB,1,4361,0,29190,5,1169
BLOB,BLOB,1,4362,0,4063,6,1169
BLOB,BLOB,1,4363,1,13178,6,1169
BLOB,BLOB,1,4364,0,21142,7,1169
BLOB,BLOB,1,4365,0,7337,8,1169
BLOB,BLOB,1,4366,1,30929,8,1169
BLOB,BLOB,1,4367,0,33840,9,1169
BLOB,BLOB,1,4368,1,30930,9,1169
BLOB,BLOB,1,4369,0,28242,10,1169
BLOB,BLOB,1,4370,1,28250,10,1169
BLOB,BLOB,1,4371,2,13168,10,1169
BLOB,BLOB,1,4372,0,31337,11,1169
BLOB,BLOB,1,4373,1,6670,11,1169
BLOB,BLOB,1,4374,2,5859,11,1169
BLOB,BLOB,1,4375,0,33785,12,1169
BLOB,BLOB,1,4376,1,18487,12,1169
BLOB,BLOB,1,4377,2,30555,12,1169
BLOB,BLOB,1,4378,3,19416,12,1169
BLOB,BLOB,1,4379,0,33782,13,1169
BLOB,BLOB,1,4380,0,33778,14,1169
BLOB,BLOB,1,4381,1,33782,14,1169
BLOB,BLOB,1,4382,0,28244,15,1169
BLOB,BLOB,1,4383,0,18279,16,1169
BLOB,BLOB,1,4384,1,28243,16,1169
BLOB,BLOB,1,4385,2,33779,16,1169
BLOB,BLOB,1,4386,3,23359,16,1169
BLOB,BLOB,1,4387,4,28176,16,1169
BLOB,BLOB,1,4388,0,9159,17,1169
BLOB,BLOB,1,4389,1,28259,17,1169
BLOB,BLOB,1,4390,0,22210,18,1169
BLOB,BLOB,1,4391,0,15079,19,1169
BLOB,BLOB,1,4392,0,16502,20,1169
BLOB,BLOB,1,4393,0,31336,22,1169
BLOB,BLOB,1,4394,1,17554,22,1169
BLOB,BLOB,1,4395,0,29156,23,1169
BLOB,BLOB,1,4396,0,15079,24,1169
BLOB,BLOB,1,4397,0,23920,25,1169
BLOB,BLOB,1,4398,0,29156,26,1169
BLOB,BLOB,1,4399,0,23920,27,1169
BLOB,BLOB,1,4400,0,29156,28,1169
BLOB,BLOB,1,4401,0,28242,29,1169
BLOB,BLOB,1,4402,0,31337,30,1169
BLOB,BLOB,1,4403,0,33785,31,1169
BLOB,BLOB,1,4404,0,18487,32,1169
BLOB,BLOB,1,4405,0,33778,33,1169
BLOB,BLOB,1,4406,0,33779,34,1169
BLOB,BLOB,1,4407,0,29217,0,1170
BLOB,BLOB,1,4408,1,411,0,1170
BLOB,BLOB,1,4409,0,1682,1,1170
BLOB,BLOB,1,4410,1,29207,1,1170
BLOB,BLOB,1,4411,2,29211,1,1170
BLOB,BLOB,1,4412,0,19905,3,1170
BLOB,BLOB,1,4413,1,1775,3,1170
BLOB,BLOB,1,4414,2,17580,3,1170
BLOB,BLOB,1,4415,3,28269,3,1170
BLOB,BLOB,1,4416,4,13031,3,1170
BLOB,BLOB,1,4417,0,33595,4,1170
BLOB,BLOB,1,4418,1,18342,4,1170
BLOB,BLOB,1,4419,2,25163,4,1170
BLOB,BLOB,1,4420,0,18451,5,1170
BLOB,BLOB,1,4421,1,2543,5,1170
BLOB,BLOB,1,4422,0,15040,6,1170
BLOB,BLOB,1,4423,0,29210,7,1170
BLOB,BLOB,1,4424,0,28270,8,1170
BLOB,BLOB,1,4425,0,1800,9,1170
BLOB,BLOB,1,4426,1,4079,9,1170
BLOB,BLOB,1,4427,0,30565,10,1170
BLOB,BLOB,1,4428,1,29206,10,1170
BLOB,BLOB,1,4429,0,660,11,1170
BLOB,BLOB,1,4430,1,30564,11,1170
BLOB,BLOB,1,4431,0,29202,12,1170
BLOB,BLOB,1,4432,1,15054,12,1170
BLOB,BLOB,1,4433,2,6039,12,1170
BLOB,BLOB,1,4434,3,13365,12,1170
BLOB,BLOB,1,4435,0,34326,13,1170
BLOB,BLOB,1,4436,0,9306,14,1170
BLOB,BLOB,1,4437,0,29216,15,1170
BLOB,BLOB,1,4438,1,34326,15,1170
BLOB,BLOB,1,4439,0,19669,16,1170
BLOB,BLOB,1,4440,1,29215,16,1170
BLOB,BLOB,1,4441,2,31071,16,1170
BLOB,BLOB,1,4442,3,17570,16,1170
BLOB,BLOB,1,4443,4,29198,16,1170
BLOB,BLOB,1,4444,0,22169,17,1170
BLOB,BLOB,1,4445,1,3386,17,1170
BLOB,BLOB,1,4446,2,28267,17,1170
BLOB,BLOB,1,4447,0,33598,18,1170
BLOB,BLOB,1,4448,1,23070,18,1170
BLOB,BLOB,1,4449,0,13119,19,1170
BLOB,BLOB,1,4450,0,19805,20,1170
BLOB,BLOB,1,4451,0,29207,22,1170
BLOB,BLOB,1,4452,1,15063,22,1170
BLOB,BLOB,1,4453,0,29207,23,1170
BLOB,BLOB,1,4454,0,19805,24,1170
BLOB,BLOB,1,4455,0,29207,25,1170
BLOB,BLOB,1,4456,0,1775,26,1170
BLOB,BLOB,1,4457,0,29207,27,1170
BLOB,BLOB,1,4458,0,19905,28,1170
BLOB,BLOB,1,4459,0,30565,29,1170
BLOB,BLOB,1,4460,0,660,30,1170
BLOB,BLOB,1,4461,0,29202,31,1170
BLOB,BLOB,1,4462,0,15054,32,1170
BLOB,BLOB,1,4463,0,9306,33,1170
BLOB,BLOB,1,4464,0,29215,34,1170
BLOB,BLOB,1,4465,0,13344,0,1171
BLOB,BLOB,1,4466,1,34427,0,1171
BLOB,BLOB,1,4467,0,21912,1,1171
BLOB,BLOB,1,4468,1,30692,1,1171
BLOB,BLOB,1,4469,2,555,1,1171
BLOB,BLOB,1,4470,3,23903,1,1171
BLOB,BLOB,1,4471,0,10440,3,1171
BLOB,BLOB,1,4472,1,28868,3,1171
BLOB,BLOB,1,4473,2,739,3,1171
BLOB,BLOB,1,4474,3,34004,3,1171
BLOB,BLOB,1,4475,4,34438,3,1171
BLOB,BLOB,1,4476,0,23744,4,1171
BLOB,BLOB,1,4477,1,23854,4,1171
BLOB,BLOB,1,4478,2,12520,4,1171
BLOB,BLOB,1,4479,0,28532,5,1171
BLOB,BLOB,1,4480,0,28563,6,1171
BLOB,BLOB,1,4481,1,30679,6,1171
BLOB,BLOB,1,4482,0,13150,7,1171
BLOB,BLOB,1,4483,0,12829,8,1171
BLOB,BLOB,1,4484,1,12861,8,1171
BLOB,BLOB,1,4485,0,13238,9,1171
BLOB,BLOB,1,4486,0,2294,10,1171
BLOB,BLOB,1,4487,1,21214,10,1171
BLOB,BLOB,1,4488,0,10283,11,1171
BLOB,BLOB,1,4489,1,20850,11,1171
BLOB,BLOB,1,4490,2,29067,11,1171
BLOB,BLOB,1,4491,0,31544,12,1171
BLOB,BLOB,1,4492,1,29064,12,1171
BLOB,BLOB,1,4493,2,30674,12,1171
BLOB,BLOB,1,4494,3,34430,12,1171
BLOB,BLOB,1,4495,4,30676,12,1171
BLOB,BLOB,1,4496,0,28528,13,1171
BLOB,BLOB,1,4497,0,5953,14,1171
BLOB,BLOB,1,4498,1,34431,14,1171
BLOB,BLOB,1,4499,0,28528,15,1171
BLOB,BLOB,1,4500,1,28538,15,1171
BLOB,BLOB,1,4501,0,18669,16,1171
BLOB,BLOB,1,4502,1,12753,16,1171
BLOB,BLOB,1,4503,2,28534,16,1171
BLOB,BLOB,1,4504,3,12879,16,1171
BLOB,BLOB,1,4505,0,30684,17,1171
BLOB,BLOB,1,4506,1,12824,17,1171
BLOB,BLOB,1,4507,0,2537,18,1171
BLOB,BLOB,1,4508,1,28529,18,1171
BLOB,BLOB,1,4509,0,12531,19,1171
BLOB,BLOB,1,4510,0,12563,20,1171
BLOB,BLOB,1,4511,0,739,22,1171
BLOB,BLOB,1,4512,1,10440,22,1171
BLOB,BLOB,1,4513,0,739,23,1171
BLOB,BLOB,1,4514,1,10440,23,1171
BLOB,BLOB,1,4515,0,12563,24,1171
BLOB,BLOB,1,4516,0,21912,25,1171
BLOB,BLOB,1,4517,0,739,26,1171
BLOB,BLOB,1,4518,0,21912,27,1171
BLOB,BLOB,1,4519,0,739,28,1171
BLOB,BLOB,1,4520,1,10440,28,1171
BLOB,BLOB,1,4521,0,2294,29,1171
BLOB,BLOB,1,4522,0,10283,30,1171
BLOB,BLOB,1,4523,0,31544,31,1171
