visualPlayerId,assetName,loadoutIndex,elementIndex,blendIndex,baseBlend,barycentricBlend,blend_json
11846,BonhamChris_11846,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11847,BlackburnMason_11847,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11855,GantRashawn_11855,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11856,DellMorris_11856,1,13,0,0.550000011920929,0.550000011920929,"{""barycentricBlend"": 0.550000011920929, ""baseBlend"": 0.550000011920929}"
11860,RhodesKaleb_11860,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11860,RhodesKaleb_11860,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11861,FletcherTavares_11861,0,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11866,WinslowAlex_11866,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11870,AlexisJonathan_11870,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11871,ChildersMitch_11871,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11875,MasonJimmy_11875,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11879,HooverBrian_11879,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11883,MacklinCalvin_11883,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11887,WayneChad_11887,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11889,McMillianRock_11889,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11893,LoveEmmett_11893,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11895,TrentPaul_11895,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11895,TrentPaul_11895,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11896,CooperQuinston_11896,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11897,ArmstrongAyden_11897,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11898,BattleJason_11898,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11902,BlakeRashard_11902,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11904,JamesGarrick_11904,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11906,MooreBryan_11906,1,13,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11908,KiddDillon_11908,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11926,EdwardsVJ_11926,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11928,LaceyMaurice_11928,0,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11936,FlowersJabari_11936,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11937,RichmondJayson_11937,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11939,CarradinePhillip_11939,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11941,HicksJace_11941,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11946,VenturaOscar_11946,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11948,CosbyLaMichael_11948,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11952,AdamsKlay_11952,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11953,ReedBrandon_11953,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11954,McLaneDillon_11954,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11954,McLaneDillon_11954,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11955,GrimesHarold_11955,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11956,WatkinsZac_11956,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11957,HadenKarlos_11957,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11960,DavisZeBarry_11960,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11960,DavisZeBarry_11960,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11965,ChildressDelvin_11965,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11965,ChildressDelvin_11965,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
11966,DuhonDominique_11966,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11971,StarksCaleb_11971,0,3,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11976,WilsonClint_11976,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11978,BlackJames_11978,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11984,KennedyLloyd_11984,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11984,KennedyLloyd_11984,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
11985,StreetsGeorge_11985,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11987,JacobsJohnny_11987,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11988,CallowayEddie_11988,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11989,CallawayJavier_11989,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11990,McKoyJustice_11990,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11991,ClaybornRoderick_11991,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11994,LoweWillie_11994,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
11995,HitchensJacoby_11995,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12000,AdamsOwen_12000,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12000,AdamsOwen_12000,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12002,HolmesPercy_12002,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12005,GilchristEric_12005,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12006,BlackstockRashawn_12006,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12009,FosterGerald_12009,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12010,LanghamAlonzo_12010,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12010,LanghamAlonzo_12010,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12011,WilliamsDaniel_12011,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12016,McGheeHugh_12016,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12017,ThomasDalvin_12017,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12019,FreemanRuss_12019,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12021,ToweryKeith_12021,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12025,TuckKyle_12025,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12026,RaymontZac_12026,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12029,ClemonsJason_12029,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12032,BennettTracy_12032,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12033,SeawrightTyler_12033,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12036,ChambersDJ_12036,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12038,WestbrookWill_12038,1,8,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
12040,FoxTyrone_12040,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12046,WilsonFranklin_12046,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12048,WallaceDeionte_12048,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12049,RussoCris_12049,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12050,MaclinTrey_12050,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12055,NashTravis_12055,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12058,EstradaJulian_12058,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12061,KirklandDerek_12061,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12063,SpidellVictor_12063,0,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12066,McDanielsCharleston_12066,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12068,HarrisKareem_12068,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12070,BarnesLance_12070,1,6,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
12071,McNealMatt_12071,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12072,WrightDion_12072,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
12072,WrightDion_12072,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12077,KnightonCedrick_12077,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12080,FullertonNelson_12080,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12083,HuttonTyree_12083,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12085,WilliamsShannon_12085,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12087,YanceyGarrick_12087,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12089,JohnsTerron_12089,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12090,DillonDeVante_12090,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12091,JohnsonAmeer_12091,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12095,DockeryAlex_12095,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12096,HaroldDeven_12096,1,8,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
12097,KennardElton_12097,0,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12101,MitchellMatthew_12101,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12105,DonaldTyrone_12105,0,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12109,HarrisonQuincy_12109,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12113,NicholasGeorge_12113,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12114,GoodsonDante_12114,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12115,DotsonZedrick_12115,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12117,PeeleThomas_12117,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12117,PeeleThomas_12117,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12119,IronsLaBrandon_12119,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12125,WeissWyatt_12125,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12136,NelsonSeth_12136,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12137,LoweryBryce_12137,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12139,PriceEthan_12139,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12140,GreeneJeremy_12140,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12144,TillmanJose_12144,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12145,FergusonXavier_12145,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12147,ShafferBraxton_12147,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12155,MooreheadPerry_12155,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12158,GriggsMac_12158,0,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12159,CowanDonte_12159,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12159,CowanDonte_12159,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12161,CrawfordLaShawn_12161,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12162,CollinsDeveon_12162,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12164,StamerNicholas_12164,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12165,SelvieLaMichael_12165,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12167,HarrisonDwayne_12167,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12168,McCallDeMar_12168,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12172,DavidsonJuan_12172,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12175,AustenCory_12175,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12177,CodyCollin_12177,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12180,McCallumSergio_12180,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12181,StClairPeter_12181,0,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12184,ShawJarrious_12184,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12184,ShawJarrious_12184,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12189,MillerJabari_12189,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
12189,MillerJabari_12189,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12190,TaylorTyquan_12190,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12191,WhiteOscar_12191,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12192,McMichaelTyler_12192,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12193,McGheeZack_12193,0,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12202,WaltersJake_12202,0,0,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,1,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,2,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,3,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,4,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,5,0,1.0,0,"{""baseBlend"": 1.0}"
12202,WaltersJake_12202,0,6,0,1.0,0,"{""baseBlend"": 1.0}"
12204,VancePeter_12204,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12209,BoothLarry_12209,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12213,ReeceDion_12213,0,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12215,CasonDamien_12215,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12217,PrestonAhmad_12217,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
12223,TatumImmanuel_12223,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
